Referencia Catastral,Tipo de vía,Nombre de vía,Numero,Bloque,Escalera,Planta,Puerta,Tipo reforma,Antiguedad,Calidad,Superficie construida,Tipo
3949928YJ2634N0002,CL,PERIS Y VALERO,43,    ,1 ,01 ,01 , ,1955,6,89,Colectiva
3949929YJ2634N0001,CL,PERIS Y VALERO,41,    ,1 ,00 ,01 , ,1957,6,79,Colectiva
3949929YJ2634N0002,CL,PERIS Y VALERO,41,    ,1 ,01 ,01 , ,1957,6,106,Colectiva
3949930YJ2634N0001,CL,PERIS Y VALERO,39,    ,1 ,2,01 , ,1956,7,195,Unifamiliar
3949931YJ2634N0001,CL,PERIS Y VALERO,37,    ,1 ,00 ,01 , ,1940,6,148,Colectiva
3949932YJ2634N0001,CL,PERIS Y VALERO,35,    ,1 ,2,01 ,E,1967,5,278,Unifamiliar
3949934YJ2634N0002,CL,PERIS Y VALERO,31,    ,1 ,01 ,01 , ,1981,4,70,Colectiva
3949934YJ2634N0003,CL,PERIS Y VALERO,31,    ,1 ,02 ,02 , ,1981,4,70,Colectiva
3949935YJ2634N0001,CL,PERIS Y VALERO,29,    ,1 ,2,01 , ,1950,5,86,Unifamiliar
3949936YJ2634N0001,CL,PERIS Y VALERO,27,    ,1 ,2,01 ,O,1985,5,132,Unifamiliar
3949937YJ2634N0002,CL,CALVARI,7,    ,1 ,01 ,01 , ,1978,6,78,Colectiva
3949937YJ2634N0003,CL,CALVARI,7,    ,1 ,02 ,02 , ,1978,6,78,Colectiva
3949938YJ2634N0001,CL,CALVARI,5,    ,1 ,1,01 , ,1900,7,22,Unifamiliar
3949939YJ2634N0002,CL,CALVARI,3,    ,1 ,01 ,01 , ,1977,5,62,Colectiva
3949939YJ2634N0003,CL,CALVARI,3,    ,1 ,02 ,02 , ,1977,5,62,Colectiva
3949940YJ2634N0003,CL,CALVARI,1,    ,1 ,02 ,02 , ,1978,4,148,Colectiva
3949940YJ2634N0004,CL,CALVARI,1,    ,1 ,03 ,03 , ,1978,4,148,Colectiva
3949940YJ2634N0005,CL,CALVARI,1,    ,1 ,04 ,04 , ,1978,4,148,Colectiva
3950102YJ2635S0001,CL,MARIANO BENLLIURE,6,    ,1 ,00 ,00 , ,1950,6,88,Colectiva
3950103YJ2635S0001,CL,MARIANO BENLLIURE,8,    ,1 ,2,01 , ,1945,7,144,Unifamiliar
3950104YJ2635S0001,CL,MARIANO BENLLIURE,10,    ,1 ,2,01 , ,1945,7,107,Unifamiliar
3950105YJ2635S0001,CL,MARIANO BENLLIURE,12,    ,1 ,2,01 , ,1945,7,105,Unifamiliar
3950107YJ2635S0001,CL,MARIANO BENLLIURE,16,    ,1 ,1,01 ,O,1990,5,65,Unifamiliar
3950108YJ2635S0001,CL,MARIANO BENLLIURE,18,    ,1 ,1,01 , ,1995,4,152,Unifamiliar
3950110YJ2635S0002,CL,MARIANO BENLLIURE,22,    ,1 ,01 ,01 , ,1975,4,80,Colectiva
3950110YJ2635S0003,CL,MARIANO BENLLIURE,22,    ,1 ,02 ,02 , ,1975,4,80,Colectiva
3950110YJ2635S0004,CL,MARIANO BENLLIURE,22,    ,1 ,03 ,03 , ,1975,4,80,Colectiva
3950111YJ2635S0003,CL,MARIANO BENLLIURE,24,    ,1 ,01 ,01 , ,1965,6,74,Colectiva
3950111YJ2635S0004,CL,MARIANO BENLLIURE,24,    ,1 ,01 ,02 , ,1965,6,92,Colectiva
3950111YJ2635S0005,CL,MARIANO BENLLIURE,24,    ,1 ,01 ,03 , ,1965,6,71,Colectiva
3950111YJ2635S0006,CL,MARIANO BENLLIURE,24,    ,1 ,02 ,04 , ,1965,6,74,Colectiva
3950111YJ2635S0007,CL,MARIANO BENLLIURE,24,    ,1 ,02 ,05 , ,1965,6,92,Colectiva
3950111YJ2635S0008,CL,MARIANO BENLLIURE,24,    ,1 ,02 ,06 , ,1965,6,71,Colectiva
3950111YJ2635S0009,CL,MARIANO BENLLIURE,24,    ,1 ,03 ,07 , ,1965,6,74,Colectiva
3950111YJ2635S0010,CL,MARIANO BENLLIURE,24,    ,1 ,03 ,08 , ,1965,6,92,Colectiva
3950111YJ2635S0011,CL,MARIANO BENLLIURE,24,    ,1 ,03 ,09 , ,1965,6,71,Colectiva
3950111YJ2635S0012,CL,MARIANO BENLLIURE,24,    ,1 ,04 ,10 , ,1965,6,85,Colectiva
3950111YJ2635S0013,CL,MARIANO BENLLIURE,24,    ,1 ,04 ,11 , ,1965,6,68,Colectiva
3950112YJ2635S0001,CL,PINTOR RIBALTA,26,    ,1 ,1,01 , ,1970,5,124,Unifamiliar
3950113YJ2635S0001,CL,PINTOR RIBALTA,28,    ,1 ,3,01 , ,1994,3,273,Unifamiliar
3950114YJ2635S0005,CL,CHARCO,15,    ,1 ,01 ,01 , ,2000,4,92,Colectiva
3950114YJ2635S0006,CL,CHARCO,15,    ,1 ,01 ,02 , ,2000,4,92,Colectiva
3950114YJ2635S0007,CL,CHARCO,15,    ,1 ,02 ,03 , ,2000,4,92,Colectiva
3950114YJ2635S0008,CL,CHARCO,15,    ,1 ,02 ,04 , ,2000,4,92,Colectiva
3950114YJ2635S0009,CL,CHARCO,15,    ,1 ,03 ,05 , ,2000,4,92,Colectiva
3950114YJ2635S0010,CL,CHARCO,15,    ,1 ,03 ,06 , ,2000,4,92,Colectiva
3950114YJ2635S0011,CL,CHARCO,15,    ,1 ,04 ,07 , ,2000,4,92,Colectiva
3950114YJ2635S0012,CL,CHARCO,15,    ,1 ,04 ,08 , ,2000,4,92,Colectiva
3950114YJ2635S0013,CL,CHARCO,15,    ,2 ,01 ,01 , ,2000,4,86,Colectiva
3950114YJ2635S0014,CL,CHARCO,15,    ,2 ,01 ,02 , ,2000,4,84,Colectiva
3950114YJ2635S0015,CL,CHARCO,15,    ,2 ,01 ,03 , ,2000,4,106,Colectiva
3950114YJ2635S0016,CL,CHARCO,15,    ,2 ,02 ,04 , ,2000,4,86,Colectiva
3950114YJ2635S0017,CL,CHARCO,15,    ,2 ,02 ,05 , ,2000,4,98,Colectiva
3950114YJ2635S0018,CL,CHARCO,15,    ,2 ,03 ,06 , ,2000,4,86,Colectiva
3950114YJ2635S0019,CL,CHARCO,15,    ,2 ,03 ,07 , ,2000,4,84,Colectiva
3950114YJ2635S0020,CL,CHARCO,15,    ,2 ,03 ,08 , ,2000,4,106,Colectiva
3950114YJ2635S0021,CL,CHARCO,15,    ,2 ,04 ,09 , ,2000,4,92,Colectiva
3950114YJ2635S0022,CL,CHARCO,15,    ,2 ,04 ,10 , ,2000,4,98,Colectiva
3950114YJ2635S0023,CL,PINTOR RIBALTA,32,    ,3 ,01 ,01 , ,2000,4,82,Colectiva
3950114YJ2635S0024,CL,PINTOR RIBALTA,32,    ,3 ,01 ,02 , ,2000,4,93,Colectiva
3950114YJ2635S0025,CL,PINTOR RIBALTA,32,    ,3 ,02 ,03 , ,2000,4,82,Colectiva
3950114YJ2635S0026,CL,PINTOR RIBALTA,32,    ,3 ,02 ,04 , ,2000,4,93,Colectiva
3950114YJ2635S0027,CL,PINTOR RIBALTA,32,    ,3 ,03 ,05 , ,2000,4,82,Colectiva
3950114YJ2635S0028,CL,PINTOR RIBALTA,32,    ,3 ,03 ,06 , ,2000,4,93,Colectiva
3950114YJ2635S0029,CL,PINTOR RIBALTA,32,    ,3 ,04 ,07 , ,2000,4,88,Colectiva
3950114YJ2635S0030,CL,PINTOR RIBALTA,32,    ,4 ,01 ,01 , ,2000,4,97,Colectiva
3950114YJ2635S0031,CL,PINTOR RIBALTA,32,    ,4 ,01 ,02 , ,2000,4,91,Colectiva
3950114YJ2635S0032,CL,PINTOR RIBALTA,32,    ,4 ,02 ,03 , ,2000,4,97,Colectiva
3950114YJ2635S0033,CL,PINTOR RIBALTA,32,    ,4 ,02 ,04 , ,2000,4,91,Colectiva
3950114YJ2635S0034,CL,PINTOR RIBALTA,32,    ,4 ,03 ,05 , ,2000,4,97,Colectiva
3950114YJ2635S0035,CL,PINTOR RIBALTA,32,    ,4 ,03 ,06 , ,2000,4,91,Colectiva
3950118YJ2635S0003,CL,CHARCO,11,    ,1 ,01 ,01 , ,1977,4,134,Colectiva
3950118YJ2635S0004,CL,CHARCO,11,    ,1 ,01 ,02 , ,1977,4,123,Colectiva
3950118YJ2635S0005,CL,CHARCO,11,    ,1 ,02 ,03 , ,1977,4,134,Colectiva
3950118YJ2635S0006,CL,CHARCO,11,    ,1 ,02 ,04 , ,1977,4,123,Colectiva
3950118YJ2635S0007,CL,CHARCO,11,    ,1 ,03 ,05 , ,1977,4,134,Colectiva
3950118YJ2635S0008,CL,CHARCO,11,    ,1 ,03 ,06 , ,1977,4,123,Colectiva
3950118YJ2635S0009,CL,CHARCO,11,    ,1 ,04 ,07 , ,1977,4,134,Colectiva
3950118YJ2635S0010,CL,CHARCO,11,    ,1 ,04 ,08 , ,1977,4,123,Colectiva
3950118YJ2635S0011,CL,CHARCO,11,    ,1 ,05 ,09 , ,1977,4,134,Colectiva
3950118YJ2635S0012,CL,CHARCO,11,    ,1 ,05 ,10 , ,1977,4,123,Colectiva
3950118YJ2635S0015,CL,CHARCO,13,    ,1 ,01 ,01 , ,1977,4,134,Colectiva
3950118YJ2635S0016,CL,CHARCO,13,    ,1 ,01 ,02 , ,1977,4,122,Colectiva
3950118YJ2635S0017,CL,CHARCO,13,    ,1 ,02 ,03 , ,1977,4,134,Colectiva
3950118YJ2635S0018,CL,CHARCO,13,    ,1 ,02 ,04 , ,1977,4,122,Colectiva
3950118YJ2635S0019,CL,CHARCO,13,    ,1 ,03 ,05 , ,1977,4,134,Colectiva
3950118YJ2635S0020,CL,CHARCO,13,    ,1 ,03 ,06 , ,1977,4,122,Colectiva
3950118YJ2635S0021,CL,CHARCO,13,    ,1 ,04 ,07 , ,1977,4,134,Colectiva
3950118YJ2635S0022,CL,CHARCO,13,    ,1 ,04 ,08 , ,1977,4,122,Colectiva
3950118YJ2635S0023,CL,CHARCO,13,    ,1 ,05 ,09 , ,1977,4,134,Colectiva
3950118YJ2635S0024,CL,CHARCO,13,    ,1 ,05 ,10 , ,1977,4,122,Colectiva
3950119YJ2635S0003,CL,CHARCO,9,    ,1 ,01 ,01 , ,1979,4,122,Colectiva
3950119YJ2635S0004,CL,CHARCO,9,    ,1 ,01 ,02 , ,1979,4,122,Colectiva
3950119YJ2635S0005,CL,CHARCO,9,    ,1 ,02 ,03 , ,1979,4,122,Colectiva
3950119YJ2635S0006,CL,CHARCO,9,    ,1 ,02 ,04 , ,1979,4,122,Colectiva
3950119YJ2635S0007,CL,CHARCO,9,    ,1 ,03 ,05 , ,1979,4,122,Colectiva
3950119YJ2635S0008,CL,CHARCO,9,    ,1 ,03 ,06 , ,1979,4,122,Colectiva
3950119YJ2635S0009,CL,CHARCO,9,    ,1 ,04 ,07 , ,1979,4,122,Colectiva
3950119YJ2635S0010,CL,CHARCO,9,    ,1 ,04 ,08 , ,1979,4,122,Colectiva
3950119YJ2635S0011,CL,CHARCO,9,    ,1 ,05 ,09 , ,1979,4,122,Colectiva
3950119YJ2635S0012,CL,CHARCO,9,    ,1 ,05 ,10 , ,1979,4,122,Colectiva
3950119YJ2635S0013,CL,CHARCO,9,    ,1 ,06 ,11 , ,1979,4,110,Colectiva
3950120YJ2635S0001,CL,CHARCO,7,    ,T ,2,translation missing: es.catastro.reforms.OS , ,1995,5,241,Unifamiliar
3950121YJ2635S0001,CL,CHARCO,5,    ,1 ,1,01 , ,1967,5,111,Unifamiliar
3950121YJ2635S0002,CL,CHARCO,5,    ,1 ,1,01 , ,1967,5,103,Unifamiliar
3950122YJ2635S0001,CL,CHARCO,3,    ,1 ,1,01 , ,1960,7,64,Unifamiliar
3950123YJ2635S0001,AV,DOCTOR GOMEZ FERRER,45,    ,1 ,2,01 , ,1970,7,137,Unifamiliar
3950124YJ2635S0001,AV,DOCTOR GOMEZ FERRER,43,    ,1 ,01 ,01 , ,1988,4,132,Colectiva
3950125YJ2635S0001,AV,DOCTOR GOMEZ FERRER,41,    ,1 ,00 ,01 , ,1970,7,60,Colectiva
3950125YJ2635S0002,AV,DOCTOR GOMEZ FERRER,41,    ,1 ,1,01 , ,1970,7,44,Unifamiliar
3950126YJ2635S0001,AV,DOCTOR GOMEZ FERRER,39,    ,1 ,1,01 , ,1970,7,65,Unifamiliar
3950127YJ2635S0001,AV,DOCTOR GOMEZ FERRER,37,    ,1 ,01 ,01 , ,1970,7,70,Colectiva
3950127YJ2635S0001,AV,DOCTOR GOMEZ FERRER,37,    ,1 ,1,01 , ,1970,7,75,Unifamiliar
3951201YJ2635S0002,AV,DOCTOR MARAÑON,8,    ,1 ,01 ,03 , ,1919,6,131,Colectiva
3951202YJ2635S0002,AV,DOCTOR MARAÑON,10,    ,1 ,01 ,01 , ,1925,6,69,Colectiva
3951203YJ2635S0001,AV,DOCTOR MARAÑON,12,    ,1 ,1,01 , ,1960,7,72,Unifamiliar
3951205YJ2635S0001,AV,DOCTOR MARAÑON,16,    ,1 ,1,01 , ,1968,7,70,Unifamiliar
3951206YJ2635S0001,AV,DOCTOR MARAÑON,18,    ,1 ,1,01 , ,1960,7,71,Unifamiliar
3951207YJ2635S0002,CL,CHARCO,17,    ,1 ,00 ,03 , ,1966,6,73,Colectiva
3951207YJ2635S0003,CL,CHARCO,17,    ,1 ,01 ,04 , ,1966,6,67,Colectiva
3951207YJ2635S0004,CL,CHARCO,17,    ,1 ,01 ,05 , ,1966,6,74,Colectiva
3951207YJ2635S0005,CL,CHARCO,17,    ,1 ,01 ,06 , ,1966,6,73,Colectiva
3951207YJ2635S0006,CL,CHARCO,17,    ,1 ,01 ,07 , ,1966,6,67,Colectiva
3951207YJ2635S0007,CL,CHARCO,17,    ,1 ,02 ,08 , ,1966,6,67,Colectiva
3951207YJ2635S0008,CL,CHARCO,17,    ,1 ,02 ,09 , ,1966,6,74,Colectiva
3951207YJ2635S0009,CL,CHARCO,17,    ,1 ,02 ,10 , ,1966,6,73,Colectiva
3951207YJ2635S0010,CL,CHARCO,17,    ,1 ,02 ,11 , ,1966,6,67,Colectiva
3951207YJ2635S0011,CL,CHARCO,17,    ,1 ,03 ,12 , ,1966,6,67,Colectiva
3951207YJ2635S0012,CL,CHARCO,17,    ,1 ,03 ,13 , ,1966,6,74,Colectiva
3951207YJ2635S0013,CL,CHARCO,17,    ,1 ,03 ,14 , ,1966,6,73,Colectiva
3951207YJ2635S0014,CL,CHARCO,17,    ,1 ,03 ,15 , ,1966,6,67,Colectiva
3951207YJ2635S0015,CL,CHARCO,17,    ,1 ,04 ,16 , ,1966,6,67,Colectiva
3951207YJ2635S0016,CL,CHARCO,17,    ,1 ,04 ,17 , ,1966,6,74,Colectiva
3951207YJ2635S0017,CL,CHARCO,17,    ,1 ,04 ,18 , ,1966,6,73,Colectiva
3951207YJ2635S0018,CL,CHARCO,17,    ,1 ,04 ,19 , ,1966,6,67,Colectiva
3951207YJ2635S0019,CL,CHARCO,17,    ,1 ,05 ,20 , ,1966,6,67,Colectiva
3951207YJ2635S0020,CL,CHARCO,17,    ,1 ,05 ,21 , ,1966,6,74,Colectiva
3951207YJ2635S0021,CL,CHARCO,17,    ,1 ,05 ,22 , ,1966,6,73,Colectiva
3951207YJ2635S0022,CL,CHARCO,17,    ,1 ,05 ,23 , ,1966,6,67,Colectiva
3951208YJ2635S0003,CL,PINTOR RIBALTA,31,    ,1 ,01 ,01 , ,1966,6,67,Colectiva
3951208YJ2635S0004,CL,PINTOR RIBALTA,31,    ,1 ,01 ,02 , ,1966,6,67,Colectiva
3951208YJ2635S0005,CL,PINTOR RIBALTA,31,    ,1 ,02 ,03 , ,1966,6,67,Colectiva
3951208YJ2635S0006,CL,PINTOR RIBALTA,31,    ,1 ,02 ,04 , ,1966,6,67,Colectiva
3951208YJ2635S0007,CL,PINTOR RIBALTA,31,    ,1 ,03 ,05 , ,1966,6,67,Colectiva
3951208YJ2635S0008,CL,PINTOR RIBALTA,31,    ,1 ,03 ,06 , ,1966,6,67,Colectiva
3951208YJ2635S0009,CL,PINTOR RIBALTA,31,    ,1 ,04 ,07 , ,1966,6,67,Colectiva
3951208YJ2635S0010,CL,PINTOR RIBALTA,31,    ,1 ,04 ,08 , ,1966,6,67,Colectiva
3951208YJ2635S0011,CL,PINTOR RIBALTA,31,    ,1 ,05 ,09 , ,1966,6,67,Colectiva
3951208YJ2635S0012,CL,PINTOR RIBALTA,31,    ,1 ,05 ,10 , ,1966,6,67,Colectiva
3951208YJ2635S0013,AV,DOCTOR MARAÑON,20,    ,1 ,00 ,translation missing: es.catastro.reforms.DR ,O,1996,4,78,Colectiva
3951208YJ2635S0014,AV,DOCTOR MARAÑON,20,    ,1 ,00 ,translation missing: es.catastro.reforms.IZ ,O,2004,4,56,Colectiva
3951208YJ2635S0015,AV,DOCTOR MARAÑON,20,    ,1 ,01 ,01 , ,1966,6,71,Colectiva
3951208YJ2635S0016,AV,DOCTOR MARAÑON,20,    ,1 ,01 ,02 , ,1966,6,71,Colectiva
3951208YJ2635S0017,AV,DOCTOR MARAÑON,20,    ,1 ,02 ,03 , ,1966,6,71,Colectiva
3951208YJ2635S0018,AV,DOCTOR MARAÑON,20,    ,1 ,02 ,04 , ,1966,6,71,Colectiva
3951208YJ2635S0019,AV,DOCTOR MARAÑON,20,    ,1 ,03 ,05 , ,1966,6,71,Colectiva
3951208YJ2635S0020,AV,DOCTOR MARAÑON,20,    ,1 ,03 ,06 , ,1966,6,71,Colectiva
3951208YJ2635S0021,AV,DOCTOR MARAÑON,20,    ,1 ,04 ,07 , ,1966,6,71,Colectiva
3951208YJ2635S0022,AV,DOCTOR MARAÑON,20,    ,1 ,04 ,08 , ,1966,6,71,Colectiva
3951208YJ2635S0023,AV,DOCTOR MARAÑON,20,    ,1 ,05 ,09 , ,1966,6,71,Colectiva
3951208YJ2635S0024,AV,DOCTOR MARAÑON,20,    ,1 ,05 ,10 , ,1966,6,71,Colectiva
3951209YJ2635S0003,CL,PINTOR RIBALTA,29,    ,1 ,1,01 , ,1970,7,91,Unifamiliar
3951209YJ2635S0004,CL,PINTOR RIBALTA,29,    ,1 ,02 ,02 , ,1970,7,65,Unifamiliar
3951210YJ2635S0001,CL,PINTOR RIBALTA,27,    ,1 ,3,01 ,E,1977,6,203,Unifamiliar
3951211YJ2635S0001,CL,PINTOR RIBALTA,25,    ,1 ,1,01 , ,1968,7,116,Unifamiliar
3951212YJ2635S0001,CL,PINTOR RIBALTA,23,    ,1 ,1,01 , ,1956,7,86,Unifamiliar
3951213YJ2635S0001,CL,PINTOR RIBALTA,21,    ,1 ,1,01 , ,1955,7,64,Unifamiliar
3951214YJ2635S0001,CL,MARIANO BENLLIURE,26,    ,1 ,00 ,01 , ,1962,7,114,Colectiva
3951214YJ2635S0002,CL,MARIANO BENLLIURE,26,    ,1 ,01 ,01 , ,1962,7,134,Colectiva
3951214YJ2635S0003,CL,MARIANO BENLLIURE,26,    ,1 ,02 ,02 , ,1962,7,134,Colectiva
3952101YJ2635S0001,BO,TRANVIARIOS,2,    ,1 ,1,01 , ,1915,7,92,Unifamiliar
3952102YJ2635S0001,BO,TRANVIARIOS,4,    ,1 ,1,01 , ,1915,7,61,Unifamiliar
3952103YJ2635S0001,BO,TRANVIARIOS,6,    ,1 ,2,00 , ,2002,4,214,Unifamiliar
3952104YJ2635S0001,BO,TRANVIARIOS,8,    ,1 ,1,01 , ,1915,7,92,Unifamiliar
3952105YJ2635S0001,BO,TRANVIARIOS,10,    ,1 ,1,01 , ,1915,7,92,Unifamiliar
3952106YJ2635S0001,BO,TRANVIARIOS,12,    ,1 ,1,01 , ,1915,7,128,Unifamiliar
3952107YJ2635S0001,BO,TRANVIARIOS,14,    ,1 ,1,01 , ,1915,7,125,Unifamiliar
3952109YJ2635S0001,BO,TRANVIARIOS,18,    ,1 ,1,01 , ,1950,7,85,Unifamiliar
3952110YJ2635S0001,BO,TRANVIARIOS,20,    ,1 ,1,01 , ,1915,7,84,Unifamiliar
3952111YJ2635S0001,BO,TRANVIARIOS,22,    ,1 ,1,01 , ,1915,7,59,Unifamiliar
3952112YJ2635S0001,CL,MARIANO BENLLIURE,61,    ,1 ,2,01 , ,2007,4,251,Unifamiliar
3952113YJ2635S0001,RD,NORTE,13,    ,1 ,3,translation missing: es.catastro.reforms.A  , ,2005,4,188,Unifamiliar
3952113YJ2635S0002,RD,NORTE,15,    ,1 ,3,translation missing: es.catastro.reforms.B  , ,2005,4,232,Unifamiliar
3952113YJ2635S0003,BO,TRANVIARIOS,44,    ,1 ,3,translation missing: es.catastro.reforms.C  , ,2005,4,193,Unifamiliar
3952113YJ2635S0004,BO,TRANVIARIOS,42,    ,1 ,3,translation missing: es.catastro.reforms.D  , ,2005,4,180,Unifamiliar
3952113YJ2635S0005,BO,TRANVIARIOS,40,    ,1 ,3,translation missing: es.catastro.reforms.E  , ,2005,4,186,Unifamiliar
3952115YJ2635S0001,CL,MARIANO BENLLIURE,49,    ,1 ,2,01 , ,1989,4,228,Unifamiliar
3952116YJ2635S0001,CL,MARIANO BENLLIURE,47,    ,1 ,1,01 , ,1915,7,59,Unifamiliar
3952117YJ2635S0001,CL,MARIANO BENLLIURE,45,    ,1 ,1,01 , ,1915,7,65,Unifamiliar
3952118YJ2635S0001,CL,MARIANO BENLLIURE,43,    ,1 ,1,01 , ,1915,7,95,Unifamiliar
3952120YJ2635S0001,AV,DOCTOR MARAÑON,1,    ,1 ,00 ,translation missing: es.catastro.reforms.DR ,O,1998,6,94,Colectiva
3952120YJ2635S0003,AV,DOCTOR MARAÑON,1,    ,1 ,01 ,01 , ,1963,6,86,Colectiva
3952120YJ2635S0004,AV,DOCTOR MARAÑON,1,    ,1 ,01 ,02 , ,1963,6,88,Colectiva
3952120YJ2635S0005,AV,DOCTOR MARAÑON,1,    ,1 ,02 ,03 , ,1963,6,86,Colectiva
3952120YJ2635S0006,AV,DOCTOR MARAÑON,1,    ,1 ,02 ,04 , ,1963,6,88,Colectiva
3952120YJ2635S0008,AV,DOCTOR MARAÑON,3,    ,1 ,00 ,translation missing: es.catastro.reforms.IZ ,O,1991,6,107,Colectiva
3952120YJ2635S0009,AV,DOCTOR MARAÑON,3,    ,1 ,01 ,01 , ,1963,6,88,Colectiva
3952120YJ2635S0010,AV,DOCTOR MARAÑON,3,    ,1 ,01 ,02 , ,1963,6,86,Colectiva
3952120YJ2635S0011,AV,DOCTOR MARAÑON,3,    ,1 ,02 ,03 , ,1963,6,88,Colectiva
3952120YJ2635S0012,AV,DOCTOR MARAÑON,3,    ,1 ,02 ,04 , ,1963,6,86,Colectiva
3952123YJ2635S0001,BO,TRANVIARIOS,36,    ,1 ,4,01 , ,2002,4,208,Unifamiliar
3952123YJ2635S0002,BO,TRANVIARIOS,34,    ,1 ,4,02 , ,2002,4,208,Unifamiliar
3952123YJ2635S0003,BO,TRANVIARIOS,32,    ,1 ,4,03 , ,2002,4,208,Unifamiliar
3952123YJ2635S0004,BO,TRANVIARIOS,30,    ,1 ,4,04 , ,2002,4,208,Unifamiliar
3952123YJ2635S0005,BO,TRANVIARIOS,28,    ,1 ,4,05 , ,2002,4,208,Unifamiliar
3952123YJ2635S0006,BO,TRANVIARIOS,26,    ,1 ,4,06 , ,2002,4,239,Unifamiliar
3952125YJ2635S0001,BO,TRANVIARIOS,38,    ,1 ,3,01 , ,2017,4,199,Unifamiliar
3952801YJ2635S0009,CL,MARIANO BENLLIURE,32,    ,1 ,01 ,01 , ,1998,4,103,Colectiva
3952801YJ2635S0010,CL,MARIANO BENLLIURE,32,    ,1 ,01 ,02 , ,1998,4,103,Colectiva
3952801YJ2635S0011,CL,MARIANO BENLLIURE,32,    ,1 ,02 ,03 , ,1998,4,103,Colectiva
3952801YJ2635S0012,CL,MARIANO BENLLIURE,32,    ,1 ,02 ,04 , ,1998,4,103,Colectiva
3952801YJ2635S0013,CL,MARIANO BENLLIURE,32,    ,1 ,03 ,05 , ,1998,4,103,Colectiva
3952801YJ2635S0014,CL,MARIANO BENLLIURE,32,    ,1 ,03 ,06 , ,1998,4,103,Colectiva
3952801YJ2635S0015,CL,MARIANO BENLLIURE,32,    ,1 ,04 ,07 , ,1998,4,103,Colectiva
3952801YJ2635S0016,CL,MARIANO BENLLIURE,32,    ,1 ,04 ,08 , ,1998,4,103,Colectiva
3952801YJ2635S0030,CL,MARIANO BENLLIURE,34,    ,2 ,01 ,01 , ,1998,4,103,Colectiva
3952801YJ2635S0031,CL,MARIANO BENLLIURE,34,    ,2 ,01 ,02 , ,1998,4,103,Colectiva
3952801YJ2635S0032,CL,MARIANO BENLLIURE,34,    ,2 ,02 ,03 , ,1998,4,103,Colectiva
3952801YJ2635S0033,CL,MARIANO BENLLIURE,34,    ,2 ,02 ,04 , ,1998,4,103,Colectiva
3952801YJ2635S0034,CL,MARIANO BENLLIURE,34,    ,2 ,03 ,05 , ,1998,4,103,Colectiva
3952801YJ2635S0035,CL,MARIANO BENLLIURE,34,    ,2 ,03 ,06 , ,1998,4,103,Colectiva
3952801YJ2635S0036,CL,MARIANO BENLLIURE,34,    ,2 ,04 ,07 , ,1998,4,103,Colectiva
3952801YJ2635S0037,CL,MARIANO BENLLIURE,34,    ,2 ,04 ,08 , ,1998,4,103,Colectiva
3952801YJ2635S0049,CL,MARIANO BENLLIURE,36,    ,3 ,01 ,01 , ,1998,4,103,Colectiva
3952801YJ2635S0050,CL,MARIANO BENLLIURE,36,    ,3 ,01 ,02 , ,1998,4,103,Colectiva
3952801YJ2635S0051,CL,MARIANO BENLLIURE,36,    ,3 ,01 ,03 , ,1998,4,103,Colectiva
3952801YJ2635S0052,CL,MARIANO BENLLIURE,36,    ,3 ,02 ,04 , ,1998,4,103,Colectiva
3952801YJ2635S0053,CL,MARIANO BENLLIURE,36,    ,3 ,02 ,05 , ,1998,4,103,Colectiva
3952801YJ2635S0054,CL,MARIANO BENLLIURE,36,    ,3 ,02 ,06 , ,1998,4,103,Colectiva
3952801YJ2635S0055,CL,MARIANO BENLLIURE,36,    ,3 ,03 ,07 , ,1998,4,103,Colectiva
3952801YJ2635S0056,CL,MARIANO BENLLIURE,36,    ,3 ,03 ,08 , ,1998,4,103,Colectiva
3952801YJ2635S0057,CL,MARIANO BENLLIURE,36,    ,3 ,03 ,09 , ,1998,4,103,Colectiva
3952801YJ2635S0058,CL,MARIANO BENLLIURE,36,    ,3 ,04 ,10 , ,1998,4,103,Colectiva
3952801YJ2635S0059,CL,MARIANO BENLLIURE,36,    ,3 ,04 ,11 , ,1998,4,103,Colectiva
3952801YJ2635S0060,CL,MARIANO BENLLIURE,36,    ,3 ,04 ,12 , ,1998,4,103,Colectiva
3952801YJ2635S0072,CL,NOU D''OCTUBRE,2,    ,4 ,01 ,01 , ,1998,4,103,Colectiva
3952801YJ2635S0073,CL,NOU D''OCTUBRE,2,    ,4 ,01 ,02 , ,1998,4,103,Colectiva
3952801YJ2635S0074,CL,NOU D''OCTUBRE,2,    ,4 ,02 ,03 , ,1998,4,103,Colectiva
3952801YJ2635S0075,CL,NOU D''OCTUBRE,2,    ,4 ,02 ,04 , ,1998,4,103,Colectiva
3952801YJ2635S0076,CL,NOU D''OCTUBRE,2,    ,4 ,03 ,05 , ,1998,4,103,Colectiva
3952801YJ2635S0077,CL,NOU D''OCTUBRE,2,    ,4 ,03 ,06 , ,1998,4,103,Colectiva
3952801YJ2635S0078,CL,NOU D''OCTUBRE,2,    ,4 ,04 ,07 , ,1998,4,103,Colectiva
3952801YJ2635S0079,CL,NOU D''OCTUBRE,2,    ,4 ,04 ,08 , ,1998,4,103,Colectiva
3952801YJ2635S0080,CL,MARIANO BENLLIURE,36,    ,3 ,00 ,translation missing: es.catastro.reforms.D1 ,O,2004,4,60,Colectiva
